"disaster_type","disaster_name","pcode","Completely.damaged..abs..","Partly.damaged..abs..","Total.damaged.houses..abs..","total_damage_houses_0p25weight","Partly.damaged..rel..","Completely.damaged..rel..","Total.damaged.houses..rel..","total_damage_houses_0p25weight_perc","ratio_comp_part","Total...of.houses","Wind.speed","Distance.to.typhoon","rainfall","distance_first_impact","Slope","Elevation","ruggedness_stdev","Ruggedness","slope_stdev","Population","land_area","Population.density","Poverty.incidence","X..strong.roof.type","X..strong.wall.type","X..skilled.Agriculture.Forestry.Fishermen","Region","prov","Experience","Prop.Completely.Damaged","Prop.Damaged","td.residual"
"Typhoon","Haima","PH023131000",1,1,2,1.25,0.007224129,0.007224129,0.014448257,0.009030161,1,13842.50017,78.01785459,79.67592722,500.4,84.09541194,12.14709409,394.1355537,40.07035996,60.99546084,8.626564225,55370,1627.9647,34.0119,0.3061,0.889451904,0.555658705,0.135217627,"north luzon","0",1.716981132,0.50000003460625,0.00014448257,-0.116100136216338
"Typhoon","Nock-Ten","PH051737000",138,1120,1258,418,6.629965074,0.816906411,7.446871485,2.47439768,0.238127749,16893,89.33854488,40.52351917,258.6,110.8118642,4.746732063,127.6268333,29.75264568,25.09202065,5.711067889,67572,392.0945,172.3378,0.474,0.3993372,0.389470513,0.112531818,"central","0",2.104477612,0.109697933238873,0.07446871485,-0.219500432770046
"Typhoon","Bopha","PH103507000",1,2,3,1.5,0.030443717,0.015221859,0.045665576,0.022832788,0.98522786,6569.499966,82.03742358,54.75229651,328,279.9608123,5.039969947,208.1321403,21.73474772,26.44343329,4.168880939,26280,85.4937,307.3916,0.4114,0.86489058,0.361941009,0.099550955,"minandao","0",1,0.333333340632778,0.00045665576,-0.0848716821497564
"Typhoon","Haima","PH012809000",6,162,168,46.5,1.680410767,0.062237436,1.742648203,0.482340128,0.396296511,9640.499999,100.0476274,15.16163699,216.48,160.256684,2.258665102,55.60992308,18.49392232,11.73471145,4.014864712,38562,123.6676,311.8179,0.1452,0.973433405,0.885513462,0.136792698,"north luzon","0",3.262295082,0.035714285816757,0.01742648203,-0.112072056969608
"Typhoon","Haiyan","PH063037000",189,1752,1941,627,9.335287065,1.007060077,10.34234714,3.340881844,0.194194904,18767.5,100.395107,50.57646898,286,263.2642553,0.919055,23.46990505,4.504100416,6.093731295,0.850626567,75084,116.5967,643.9587,0.189,0.871085169,0.531585221,0.061502598,"central","0",1.228571429,0.0973724884078877,0.1034234714,-0.0479733720393972
"Typhoon","Rammasun","PH175101000",6,134,140,39.5,1.71213186,0.076662621,1.78879448,0.504695586,0.39698019,7826.500001,59.0007435,78.73921307,258.5142857,378.7180204,16.47907424,479.5735099,47.20222034,82.19027962,9.734459378,31308,691.6757,45.264,0.3229,0.544328462,0.47710508,0.142432761,"metro luzon","0",2.157894737,0.0428571430967296,0.0178879448,-0.0296802596751418
"Typhoon","Haima","PH023121000",1,1,2,1.25,0.023174971,0.023174971,0.046349942,0.028968714,1,4315.000006,86.74521185,59.02940381,481.44,77.15627191,7.892583099,120.4078918,34.10615442,40.26959958,7.202593249,17260,437.6366,39.4391,0.486,0.784965951,0.292037716,0.17230591,"north luzon","0",1.716981132,0.5,0.00046349942,-0.266745367153506
"Typhoon","Kalmaegi","PH012804000",1,11,12,3.75,0.299890949,0.027262814,0.327153762,0.102235551,0.790268456,3668.000003,68.28011169,54.97697394,155.04,171.8593767,11.93800868,220.4654922,41.11406872,59.74079591,8.831068209,14802,131.2743,112.7567,0.1197,0.961233729,0.890209394,0.093852236,"north luzon","0",3.262295082,0.0833333348616667,0.00327153762,-0.058711768677129
"Typhoon","Koppu","PH025005000",1,28,29,8,0.182078294,0.006502796,0.18858109,0.05202237,0.851468808,15377.99999,80,40.3056852,419.04,79.69696561,9.958175237,501.0641236,44.37797337,48.23313717,9.358716213,61512,163.9562,375.1743,0.0873,0.985386084,0.815453468,0.049876447,"north luzon","0",3.541666667,0.0344827575235672,0.0018858109,-0.0518614415170878
"Typhoon","Koppu","PH036913000",65,163,228,105.75,5.151299676,2.054199257,7.205498933,3.342024176,0.496512838,3164.25,68.46138861,61.9254197,345.12,155.9092541,8.149338365,291.4540673,41.09541575,39.85770945,8.835674816,12657,81.2337,155.8087,0.1177,0.956579383,0.751408684,0.14000158,"north luzon","0",1.64,0.285087719268419,0.07205498933,0.0268202064293033
"Typhoon","Haiyan","PH082602000",2919,370,3289,3011.5,10.50763223,82.89669862,93.40433085,85.52360667,7.290526576,3521.25,146.7174642,32.49503224,374.4755349,44.63951334,7.753711508,173.84816,24.58150614,38.82933071,5.596016509,13972,242.2088,57.6821,0.4055,0.8998779,0.314102564,0.110472134,"central","0",1.545454545,0.887503800579928,0.9340433085,0.287528812939169
"Typhoon","Koppu","PH015512000",1,35,36,9.75,0.256621758,0.00733205,0.263953808,0.07148749,0.801619138,13638.75,98.37402141,14.12915502,496.2,121.8058807,0.951149697,45.96123231,5.960558944,5.752540764,1.282746016,54555,64.6053,844.4334,0.1039,0.960720778,0.813986567,0.062652369,"north luzon","0",2.568181818,0.0277777769358796,0.00263953808,-0.135728798722801
"Typhoon","Bopha","PH103522000",1,20,21,6,0.169617301,0.008480865,0.178098166,0.05088519,0.862231487,11791.25,68.56966142,80.98138783,255.646143,297.79175,8.611866828,259.3123874,44.58722998,43.83502584,8.992280393,47163,202.0291,233.4462,0.3799,0.752123482,0.360215545,0.103996608,"minandao","0",1,0.0476190473516723,0.00178098166,-0.0668495819207297
"Typhoon","Melor","PH051608000",1,1,2,1.25,0.006762583,0.006762583,0.013525165,0.008453228,1,14787.25028,47.43604684,152.1675467,260.4,322.6803356,6.285625447,62.52341422,26.07529786,31.37576068,5.881656675,59149,185.8544,318.2531,0.24,0.598976631,0.571472205,0.056788788,"central","0",1.533333333,0.500000036968126,0.00013525165,-0.0376723835638669
"Typhoon","Koppu","PH036911000",4,286,290,75.5,4.824561404,0.067476383,4.892037787,1.273616734,0.183271548,5928,76.13446007,60.96503472,370.8,125.0049674,0.608009246,25.6985447,1.855596752,4.369599886,0.351270705,23712,36.7583,645.0809,0.1079,0.941808415,0.864995524,0.0615722,"north luzon","0",1.64,0.0137931033932956,0.04892037787,-0.0168261967091338
"Typhoon","Melor","PH174003000",25,135,160,58.75,1.550476628,0.287125301,1.837601929,0.674744458,0.504660693,8707.000002,80.44512156,36.47209677,344.4,368.8597196,11.46477944,177.8021139,39.88773938,59.13793679,8.441126205,34839,116.0016,300.3354,0.1618,0.834562961,0.64386645,0.094205811,"metro luzon","0",2.882352941,0.156249999778924,0.01837601929,-0.0689995548215202
"Typhoon","Sarika","PH021528000",12,1,13,12.25,0.006500366,0.078004388,0.084504753,0.079629479,1.071042222,15383.75007,40,191.9777175,355.6,202.1446619,1.327275483,53.86791866,7.97367158,7.929740339,1.666328124,61535,216.7436,283.9059,0.1793,0.935514847,0.72872969,0.095506622,"north luzon","0",3.216216216,0.923076930359171,0.00084504753,-0.0117873802303055
"Typhoon","Haima","PH036912000",1,4,5,2,0.074941452,0.018735363,0.093676815,0.037470726,0.947712418,5337.499999,40,263.2853874,267.6,274.7167325,0.573343461,20.76880674,1.837898212,4.094246765,0.347956872,21350,29.44,725.2028,0.1301,0.899787686,0.849044586,0.047775176,"north luzon","0",1.64,0.2,0.00093676815,-0.0075878958872412
"Typhoon","Rammasun","PH043417000",440,522,962,570.5,3.311289785,2.79112549,6.102415275,3.618947936,0.879348334,15764.25,119.6144465,15.21023803,298.4,322.6860157,7.883784864,342.47531,35.49963113,38.2856186,7.525242184,63082,87.4046,721.7171,0.1004,0.967884172,0.822377071,0.053951187,"metro luzon","0",1,0.457380457445188,0.06102415275,-0.0668426462453315
"Typhoon","Koppu","PH034932000",1,257,258,65.25,2.081519428,0.008099297,2.089618726,0.528479154,0.32714358,12346.75,66.52293373,78.13532474,307.2,120.2370424,0.510444368,19.92099882,1.787950102,3.923151191,0.307779516,49387,88.8159,556.058,0.1824,0.921584699,0.799763249,0.083321522,"north luzon","0",1.551724138,0.00387596880676116,0.02089618726,-0.0310543135452917
"Typhoon","Bopha","PH118208000",5423,5495,10918,6796.75,50.29057795,49.63162952,99.92220748,62.20427401,0.987152642,10926.5,139.056272,2.544504289,591.9051119,67.59650278,7.174112483,171.5791941,24.90649736,38.32491304,5.399331385,43712,329.6232,132.612,0.4017,0.955602537,0.411054062,0.145975381,"minandao","0",1,0.496702692741592,0.9992220748,0.459145289866409
"Typhoon","Kalmaegi","PH143206000",1,9,10,3.25,0.412229474,0.045803275,0.458032749,0.148860644,0.740533528,2183.250002,65.91377038,66.27079627,129.6,112.5662086,21.28353341,799.7729643,52.24476413,106.7854911,10.24539533,8731,71.7506,121.6866,0.2614,0.993634259,0.40162037,0.129737776,"north luzon","0",4.28,0.100000000218325,0.00458032749,-0.0508845875197883
"Typhoon","Nock-Ten","PH174001000",1149,5672,6821,2567,41.45441257,8.39758816,49.85200073,18.7611913,0.221357159,13682.5,86.67974632,19.64475865,255.2,261.9786353,12.94367886,252.6850181,40.90157684,66.51437699,8.817344726,54731,270.0138,202.6967,0.075,0.884287069,0.674992096,0.08010232,"metro luzon","0",2.882352941,0.168450373847212,0.4985200073,0.374029013053438
"Typhoon","Haiyan","PH072211000",6496,5869,12365,7963.25,30.05120328,33.26164875,63.31285202,40.77444956,1.103391983,19530,185.6122566,14.15102679,502.7406008,114.8444302,2.943974544,52.86585688,12.19850308,16.54855699,2.579269529,78117,115.2121,678.0291,0.2015,0.979388955,0.523494822,0.061802355,"central","0",1.277777778,0.525353821361466,0.6331285202,-0.150054411962287
"Typhoon","Bopha","PH166810000",1,10,11,3.5,0.333305558,0.033330556,0.366636114,0.116656945,0.775014062,3000.249997,50,143.3299109,406.1464636,182.4317098,11.25418675,369.9488971,37.31899306,57.89084494,7.865852849,11999,397.5371,30.1835,0.3314,0.390297685,0.357956634,0.248645946,"minandao","0",1,0.090909091405,0.00366636114,-0.0763214531671581
"Typhoon","Haima","PH015547000",1,1,2,1.25,0.006417147,0.006417147,0.012834293,0.008021433,1,15583.25028,40,241.8790836,294,258.7994335,0.785175611,32.38845956,3.27221568,5.161410416,0.671406581,62333,92.4017,674.5865,0.1119,0.946550523,0.801881533,0.068021754,"north luzon","0",2.568181818,0.500000038958126,0.00012834293,-0.00867766179272093
"Typhoon","Haima","PH023123000",32,176,208,76,2.873352108,0.522427656,3.395779764,1.240765683,0.393051707,6125.25,80,68.88402575,444.48,72.82960276,1.300040275,52.83036781,4.805736637,7.85446198,1.019001319,24501,145.3782,168.5324,0.1589,0.900447427,0.82358581,0.116280968,"north luzon","0",1.716981132,0.153846153846154,0.03395779764,-0.0622335908678685
"Typhoon","Rammasun","PH056214000",896,3533,4429,1779.25,62.97121469,15.97005614,78.94127083,31.71285982,0.265276441,5610.5,110.4635571,12.74387209,296.4,12.87986914,3.285076315,54.06221754,15.16943438,17.392381,3.309876317,22442,67.8679,330.664,0.307,0.696499686,0.607584329,0.09990197,"central","0",2.8,0.202303002879084,0.7894127083,0.403710887524725
"Typhoon","Hagupit","PH083731000",1,117,118,30.25,1.682061604,0.014376595,1.696438199,0.434891996,0.378207791,6955.749998,41.6373926,145.8035509,163.2,155.0973685,11.34233634,217.5792833,38.10316154,58.37306187,7.976657764,27827,232.6696,119.5988,0.397,0.894728331,0.561610608,0.092046149,"central","0",1.181818182,0.00847457632613707,0.01696438199,-0.0197856661364508
"Typhoon","Haiyan","PH083747000",12270,46553,58823,23908.25,76.91881911,20.27353577,97.19235488,39.50324054,0.273021794,60522.25,147.181122,32.54915358,472.5763418,36.64330862,8.014587271,64.96627439,41.33099838,42.57553001,8.391478892,242120,129.9436,1863.3797,0.0975,0.967238595,0.532145092,0.014015507,"central","0",1.181818182,0.208591877365571,0.9719235488,0.314963793685027
"Typhoon","Bopha","PH104207000",1,3,4,1.75,0.043393361,0.014464454,0.057857814,0.025312794,0.972274208,6913.50005,80.00791103,53.0156186,334.6837423,319.1370546,11.89763861,400.4297742,53.87123844,63.1788325,10.53333851,27653,76.0624,363.5566,0.2795,0.810369431,0.521484065,0.103240038,"minandao","0",1,0.250000008641875,0.00057857814,-0.0722324271031295
"Typhoon","Haima","PH023135000",1,19,20,5.75,0.056367277,0.002966699,0.059333976,0.017058518,0.949448852,33707.50007,65.79518916,124.9909768,432,127.0038235,0.962514031,88.3022706,4.069358413,5.845458857,0.892759365,134830,175.5375,768.0926,0.1498,0.96686717,0.8095696,0.043076467,"north luzon","0",1.716981132,0.05000000337075,0.00059333976,-0.0384728938738748
"Typhoon","Haima","PH035418000",1,1,2,1.25,0.00751908,0.00751908,0.015038159,0.00939885,1,13299.50029,40,327.4344346,237.6,329.3744494,0.560371069,7.615535741,1.901047106,4.155586295,0.347769055,53198,63.2979,840.4377,0.0435,0.981115268,0.888562266,0.032275649,"metro luzon","0",1.75,0.500000033248751,0.00015038159,-0.00542752637476653
"Typhoon","Goni","PH012812000",1,10,11,3.5,0.035995501,0.00359955,0.039595051,0.012598425,0.968729642,27781.24973,40,218.9755686,541.2,219.290173,1.823347573,17.7885362,10.57800065,10.36586643,2.235979605,111125,125.3665,886.387,0.0963,0.98695596,0.927332214,0.050150731,"north luzon","0",3.262295082,0.0909090886131199,0.00039595051,-0.00917080685860256
"Typhoon","Nock-Ten","PH050508000",590,1,591,590.25,0.003590697,2.118510938,2.122101635,2.119408612,3.107353375,27849.75,86.55458961,35.03662814,238.6666667,98.89903067,6.493165745,174.6706208,28.64986712,33.21887783,6.066501238,111399,295.3085,377.2285,0.291,0.66235268,0.650704726,0.075099417,"central","albay",1.64,0.998307952389849,0.02122101635,-0.16323471776982
"Typhoon","Rammasun","PH045602000",142,1783,1925,587.75,45.63019834,3.634037108,49.26423544,15.04158669,0.099378456,3907.5,108.0497488,27.44475424,255.2,259.4762199,6.962828049,63.79127293,31.61643044,36.10566364,6.797280279,15638,70.5834,221.5614,0.1341,0.798982188,0.624752755,0.117978247,"metro luzon","0",1.72,0.0737662337706626,0.4926423544,0.242768646001324
"Typhoon","Haiyan","PH082607000",1529,1485,3014,1900.25,40.82474227,42.03436426,82.85910653,52.24054983,1.028921206,3637.5,122.3156698,43.01684696,351.8004848,59.48662347,8.7222034,156.7863715,25.40772616,44.78807219,5.716158355,14568,226.3815,64.3534,0.5386,0.874873524,0.286003373,0.114364261,"central","0",1.545454545,0.507299270054053,0.8285910653,0.327703416909152
"Typhoon","Utor","PH025001000",1,19,20,5.75,0.498360656,0.026229508,0.524590164,0.150819672,0.684901532,3812.5,108.963754,13.78805695,591.6090053,99.95506889,20.60400755,932.7312409,45.09444887,103.0518742,9.391093023,15250,203.8979,74.7923,0.3889,0.798302687,0.053748232,0.340327869,"north luzon","0",3.541666667,0.04999999961875,0.00524590164,-0.254831989504205
"Typhoon","Haiyan","PH061901000",5211,297,5508,5285.25,4.334500876,76.05078809,80.38528897,77.13441331,14.4438608,6852,180,6.562481508,380.2882809,251.8439086,5.444848767,89.56331015,26.61802935,29.19631603,5.724257813,27416,125.1026,219.147,0.3345,0.949751089,0.429060361,0.100116754,"central","0",1.210526316,0.946078431320715,0.8038528897,0.0823162929443093
"Typhoon","Bopha","PH166714000",1,1,2,1.25,0.014958304,0.014958304,0.029916607,0.01869788,1,6685.250102,50,156.3625208,478.4128585,245.9576218,7.961062972,169.8294881,36.02561321,39.93227662,7.491607002,26742,133.1938,200.7747,0.4169,0.759629941,0.580053818,0.119591638,"minandao","0",1.181818182,0.500000016713125,0.00029916607,-0.0363897490262078
"Typhoon","Bopha","PH166717000",10,21,31,15.25,0.310031741,0.147634163,0.457665904,0.225142098,0.876035386,6773.499998,50,168.1864646,434,249.3313321,7.454568575,103.4167531,28.46682337,38.20920555,6.131779281,27097,79.8464,339.367,0.2947,0.714895798,0.519815511,0.081124972,"minandao","0",1.181818182,0.322580646077581,0.00457665904,-0.0439771561820497
"Typhoon","Bopha","PH153631000",30,1,31,30.25,0.018762606,0.562878184,0.58164079,0.567568835,1.534094572,5329.749999,54.88226049,100.3332343,296.5789807,263.0264713,7.627147602,637.532019,27.77093866,35.99688437,5.996696905,21330,282.4193,75.526,0.7619,0.972759857,0.138351254,0.172522163,"minandao","0",1,0.967741935705713,0.0058164079,-0.00537494212676806
"Typhoon","Bopha","PH168503000",1,5,6,2.25,0.188111362,0.037622272,0.225733634,0.084650113,0.873337555,2658.000004,40,202.0367228,469,282.3361079,8.007587874,67.93060126,25.19992736,40.92851618,5.727369005,10637,34.6975,306.5702,0.5763,0.72053407,0.475138122,0.123401053,"central","0",1,0.16666666519,0.00225733634,-0.0328796689497169
"Typhoon","Haiyan","PH060417000",591,2174,2765,1134.5,39.6787735,10.7866399,50.4654134,20.70633327,0.289749146,5479,158.2580853,28.88633515,309.3250735,318.6367901,9.30781514,122.3896185,33.22396892,48.29969018,7.255997474,21905,79.897,274.1667,0.2163,0.649593496,0.555691057,0.086603395,"central","0",1,0.213743218835893,0.504654134,-0.128697150217221
"Typhoon","Rammasun","PH045814000",2,5,7,3.25,0.034629036,0.013851615,0.048480651,0.022508874,0.979917998,14438.75001,70,57.81641944,286.8,359.2949332,4.183887069,81.3679044,19.33600567,21.89652402,4.281232112,57757,22.5664,2559.4598,0.0541,0.986799911,0.850495862,0.014596139,"metro luzon","0",1.181818182,0.285714294554337,0.00048480651,-0.024911710711799
"Typhoon","Kalmaegi","PH021521000",4,301,305,79.25,6.691119262,0.088918528,6.78003779,1.761698344,0.141581282,4498.5,80,2.469672927,144.9,84.32079298,11.04816744,284.5729885,33.85206151,55.26298678,7.365614652,17994,391.5276,45.9585,0.1879,0.802876271,0.500371932,0.214158791,"north luzon","0",3.216216216,0.0131147540403311,0.0678003779,-0.0979888525960713
"Typhoon","Haima","PH140126000",1,1,2,1.25,0.070187752,0.070187752,0.140375504,0.08773469,1,1424.750005,78.70627187,94.89078543,364.32,151.6705513,20.41563919,1007.779079,40.93441764,102.4525968,8.771261924,5698,493.4917,11.5463,0.5166,0.99796334,0.739307536,0.138620811,"north luzon","0",1.2,0.5,0.00140375504,-0.0263814210899837
"Typhoon","Melor","PH175202000",825,3508,4333,1702,34.23106948,8.050351288,42.28142077,16.60811866,0.256885511,10248,80.90410513,36.57546839,231.2,417.3310993,13.32848109,403.0255351,51.15078785,67.33740142,10.58687142,40991,163.2584,251.0803,0.1988,0.786526684,0.575787402,0.109338408,"metro luzon","0",2.304347826,0.19039926145793,0.4228142077,0.365671021538619
"Typhoon","Bopha","PH166814000",25,65,90,41.25,1.404039313,0.54001512,1.944054434,0.891024949,0.640594816,4629.499999,60,120.7831458,248.9778462,140.3194171,8.321082097,236.9280429,28.70971819,42.61664442,6.213346243,18520,246.2648,75.2036,0.3803,0.560523446,0.302344602,0.124041473,"minandao","0",1,0.277777777492006,0.01944054434,-0.0956849459048483
"Typhoon","Bopha","PH103509000",7,11,18,9.75,0.064966705,0.041342448,0.106309153,0.057584124,0.977816906,16931.74999,61.43383189,90.35443835,200.6173763,311.7522328,1.147821133,14.79089916,8.002096536,6.985367214,1.679605058,67743,148.4677,456.2816,0.433,0.692169636,0.524284101,0.075819097,"minandao","0",1,0.388888885230795,0.00106309153,-0.044848282098057
"Typhoon","Bopha","PH153626000",1,8,9,3,0.123676277,0.015459535,0.139135812,0.046378604,0.903694022,6468.500001,70,69.1442745,280,248.2654176,0.99060763,704.82643,3.638249269,6.542067342,0.699154501,25870,10.2768,2517.1536,0.683,0.929277943,0.588031652,0.117647059,"minandao","0",1,0.111111113506852,0.00139135812,-0.00429301375188521
"Typhoon","Sarika","PH143206000",4,57,61,18.25,2.610786671,0.1832131,2.793999771,0.835909768,0.327688453,2183.25,50,148.1328774,333.6,170.7182872,21.28353341,799.7729643,52.24476413,106.7854911,10.24539533,8731,71.7506,121.6866,0.2614,0.993634259,0.40162037,0.129737776,"north luzon","0",4.28,0.0655737705856813,0.02793999771,0.00446217439679965
"Typhoon","Rammasun","PH084811000",176,2077,2253,695.25,28.87730275,2.446993396,31.32429614,9.666319082,0.115371639,7192.5,63.4113214,59.80288113,312,68.99534797,5.068898908,53.90097617,19.02266943,26.81788615,4.192821496,28761,125.5365,229.1093,0.4858,0.447974975,0.404346394,0.138442822,"central","0",2.333333333,0.0781180648102505,0.3132429614,0.126623607582873
