pcode,N damaged,P damaged,N houses,Wind speed,Distance to typhoon,Poverty incidence,p strong roof,p strong wall,Experience,Region
PH175213000,199,0.044459339,4476,72.53500774,38.23019262,0.1482,0.678880911,0.563258232,2.304347826,metro luzon
PH175214000,1,0.000102304,9774.750009,61.37676455,62.97314975,0.1535,0.851005081,0.637508284,2.304347826,metro luzon
PH175215000,8,0.000633764,12623,66.7583771,55.88230878,0.1803,0.804226619,0.675899281,2.304347826,metro luzon
PH030801000,36,0.003610832,9969.999996,63.14485039,58.00862374,0.0396,0.975475367,0.895095073,1.153846154,metro luzon
PH030802000,1,0.0001485,6734.000003,73.6623414,41.64346614,0.0937,0.941078562,0.855858855,1.153846154,metro luzon
PH030803000,32,0.001332487,24015.25,69.90653111,53.23305498,0.0433,0.966391396,0.911002304,1.153846154,metro luzon
PH030805000,13,0.00078953,16465.5,60,62.39016228,0.107,0.907331832,0.82852519,1.153846154,metro luzon
PH030807000,1,3.14E-05,31884.00006,81.35898694,34.04492665,0.0257,0.952385611,0.911537584,1.153846154,metro luzon
PH030808000,1,0.000133775,7475.249999,69.57971288,46.13594593,0.1267,0.851450337,0.740773286,1.153846154,metro luzon
PH030809000,1,5.98E-05,16727.25,60,63.94285295,0.0738,0.972069597,0.890633176,1.153846154,metro luzon
PH030810000,345,0.024641977,14000.5,70.37179039,47.10985816,0.0984,0.93590727,0.800936968,1.153846154,metro luzon
PH030811000,76,0.007268728,10455.75,70,51.19442506,0.0766,0.951103418,0.888552589,1.153846154,metro luzon
PH030812000,10,0.001133209,8824.5,60.00782954,61.53666749,0.0458,0.958316897,0.851150559,1.153846154,metro luzon
PH031404000,3,0.000100272,29918.75025,60,77.81537221,0.0421,0.982253976,0.912631417,1.909090909,metro luzon
PH031409000,33,0.001016894,32451.74999,60,75.76924213,0.0858,0.96439386,0.898898273,1.909090909,metro luzon
PH031410000,5,7.93E-05,63018.5016,59.63098173,79.33519048,0.0411,0.987995732,0.929535152,1.909090909,metro luzon
PH031416000,1,7.51E-05,13323.5,60,76.02685313,0.1043,0.940141152,0.89067804,1.909090909,metro luzon
PH035406000,4,0.000127833,31290.75009,50.38982021,80.41204847,0.0678,0.895786039,0.868917577,1.75,metro luzon
PH035413000,1,2.59E-05,38656.00045,50,105.1365531,0.0392,0.975096704,0.929637799,1.75,metro luzon
PH035414000,2,0.000167669,11928.24996,50,90.50902004,0.0597,0.967244094,0.864280466,1.75,metro luzon
PH036902000,1,5.76E-05,17366.50045,48.22109789,102.484559,0.0461,0.947071996,0.909898908,1.64,metro luzon
PH037101000,53,0.003673731,14426.75,50.54344452,83.82403001,0.2373,0.796286784,0.72231599,2.777777778,north luzon
PH037102000,11,0.001748599,6290.750001,58.02972409,71.94285358,0.1727,0.834340383,0.777070064,2.777777778,north luzon
PH037103000,1,0.0001472,6793.499985,44.73544243,111.2157043,0.1576,0.915976135,0.750414319,2.777777778,north luzon
PH037104000,1,6.17E-05,16210.24999,62.27966257,57.43899981,0.0775,0.945219483,0.886330849,2.777777778,metro luzon
PH037105000,14,0.001108779,12626.50001,50.01800444,84.90661923,0.1333,0.911615721,0.845414847,2.777777778,north luzon
PH037106000,1,8.38E-05,11929.74995,49.57655188,100.9792929,0.1798,0.876259535,0.701883239,2.777777778,north luzon
PH037108000,5,0.000572295,8736.75,50.48632477,92.73326027,0.2076,0.821896881,0.746340843,2.777777778,north luzon
PH037110000,4,0.000690161,5795.749997,60.52451981,64.52219641,0.1366,0.863563115,0.784601611,2.777777778,north luzon
PH037111000,8,0.000950542,8416.250001,56.23523958,71.57387601,0.141,0.893752338,0.794113979,2.777777778,north luzon
PH037112000,7,0.000987306,7090.000004,62.04510568,58.92806192,0.1145,0.926825803,0.814293833,2.777777778,north luzon
PH037113000,5,0.000343932,14537.74998,41.59784514,119.0283327,0.1893,0.894324996,0.732967836,2.777777778,north luzon
PH037114000,73,0.002787031,26192.74999,63.53721222,57.39777786,0.1169,0.906814965,0.812924071,2.777777778,metro luzon
PH041001000,140,0.014713997,9514.749999,97.08662566,12.60312763,0.1617,0.963095848,0.857161158,1.5,metro luzon
PH041002000,86,0.013596838,6324.999999,89.95156805,21.8817077,0.0649,0.952446453,0.844173708,1.5,metro luzon
PH041004000,175,0.030890075,5665.249999,109.8416651,4.28246283,0.1059,0.959370904,0.848034934,1.5,metro luzon
PH041005000,121,0.001467227,82468.49994,80.45859412,37.03388763,0.0362,0.967182235,0.873127111,1.5,metro luzon
PH041007000,189,0.009235393,20464.75,94.28140592,13.69506402,0.1995,0.968926554,0.898740611,1.5,metro luzon
PH041008000,92,0.006519159,14112.25,82.37865676,29.38736247,0.2397,0.91856018,0.815475744,1.5,metro luzon
PH041009000,13,0.001586188,8195.749999,93.8378981,16.77132041,0.0856,0.974022346,0.859636872,1.5,metro luzon
PH041010000,177,0.013366056,13242.49999,87.94692434,24.43088199,0.0858,0.976170638,0.872969596,1.5,metro luzon
PH041012000,1,4.29E-05,23289.24998,94.16371241,14.90006678,0.1366,0.952541163,0.840998217,1.5,metro luzon
PH041013000,239,0.018154197,13165,92.02648989,15.45383299,0.1797,0.923667787,0.806748221,1.5,metro luzon
PH041014000,505,0.006077272,83096.49999,103.5314825,10.70872289,0.0521,0.98941139,0.925239342,1.5,metro luzon
PH041016000,11,0.000952154,11552.74999,80,38.75216631,0.0658,0.945139459,0.834170339,1.5,metro luzon
PH041017000,861,0.061204905,14067.5,115.3237467,1.00877421,0.0662,0.981446835,0.853736461,1.5,metro luzon
PH041018000,103,0.014115874,7296.75,106.3445905,8.168872369,0.0479,0.96875,0.891348402,1.5,metro luzon
PH041019000,727,0.021683207,33528.25,107.7245372,1.034911096,0.1532,0.940108952,0.797126173,1.5,metro luzon
PH041021000,480,0.016443424,29191,89.88510232,23.34297094,0.1493,0.972580583,0.805513842,1.5,metro luzon
PH041022000,100,0.005196762,19242.75,91.90400683,19.02744888,0.0862,0.970728993,0.884041843,1.5,metro luzon
PH041023000,639,0.023539163,27146.25,90.7847547,25.98994552,0.2121,0.96052798,0.720195673,1.5,metro luzon
PH041025000,170,0.030057906,5655.75,97.35433985,12.3299063,0.1063,0.89827856,0.817572099,1.5,metro luzon
PH041027000,27,0.005111942,5281.75,90,21.49138859,0.0602,0.962760911,0.833570413,1.5,metro luzon
PH041029000,197,0.013989738,14081.75,90,21.21265242,0.0696,0.951512605,0.872857143,1.5,metro luzon
PH041032000,110,0.011576815,9501.75,83.28053737,29.89663556,0.1494,0.934292792,0.759641467,1.5,metro luzon
PH041033000,39,0.008705843,4479.75,80,48.11393114,0.3164,0.741489887,0.645781944,1.5,metro luzon
PH041034000,26,0.002377523,10935.75,97.43295682,9.840458611,0.1977,0.954454853,0.825891967,1.5,metro luzon
PH042101000,153,0.011805783,12959.75,113.0741375,2.01388956,0.0599,0.976959701,0.903417786,1.105263158,metro luzon
PH042103000,586,0.003902705,150152.25,83.18921045,36.92179806,0.011,0.976865268,0.830443586,1.105263158,metro luzon
PH042104000,74,0.003034124,24389.25,94.10896022,25.97042335,0.03,0.987078003,0.905109178,1.105263158,metro luzon
PH042105000,583,0.022683501,25701.5,90.39275344,34.43480084,0.0543,0.979464136,0.674584522,1.105263158,metro luzon
PH042106000,65,0.000394526,164754.7499,94.02088477,25.71070808,0.0479,0.990894993,0.930169599,1.105263158,metro luzon
PH042108000,137,0.00174354,78575.74998,95.46762599,25.39383126,0.0321,0.979070162,0.934565181,1.105263158,metro luzon
PH042110000,1260,0.076830439,16399.75,117.9944953,10.54469034,0.0305,0.984176359,0.883016828,1.105263158,metro luzon
PH042111000,40,0.001916948,20866.5,86.94514634,37.94670821,0.0588,0.973844813,0.798821117,1.105263158,metro luzon
PH042113000,10,0.001060445,9430,115.395179,11.97159184,0.0886,0.95705746,0.749908548,1.105263158,metro luzon
PH042115000,20,0.000717785,27863.5,102.3542251,20.05163262,0.0832,0.95985984,0.837450881,1.105263158,metro luzon
PH042116000,35,0.003053702,11461.5,90,37.30686688,0.0342,0.982683983,0.88212482,1.105263158,metro luzon
PH042117000,74,0.002673748,27676.50003,90,34.56654801,0.0753,0.98003519,0.883364446,1.105263158,metro luzon
PH042118000,134,0.00216055,62021.25,111.6941254,15.44411471,0.0552,0.983112205,0.896982146,1.105263158,metro luzon
PH042119000,272,0.015284978,17795.25,117.7818927,4.076414554,0.0657,0.972910265,0.866115599,1.105263158,metro luzon
PH042120000,114,0.002016022,56547,91.9733251,26.90834198,0.0683,0.973685191,0.885737168,1.105263158,metro luzon
PH042121000,2226,0.384505765,5789.25,112.5565768,14.44284954,0.0903,0.913166755,0.674402126,1.105263158,metro luzon
PH042122000,293,0.007526668,38928.25,102.6193138,19.75625405,0.0457,0.986111959,0.934197286,1.105263158,metro luzon
PH042123000,74,0.001907917,38785.74999,92.40831783,26.37893815,0.0604,0.989367358,0.9062629,1.105263158,metro luzon
PH043401000,120,0.010029462,11964.75,120.647737,2.100421805,0.0211,0.961995465,0.824399093,1,metro luzon
PH043402000,1667,0.107300903,15535.75,121.0615037,13.40935584,0.0323,0.974021638,0.834856876,1,metro luzon
PH043403000,468,0.005621149,83256.99999,93.80275303,27.16213453,0.0792,0.979463818,0.906678999,1,metro luzon
PH043405000,567,0.004990253,113621.5,115.7721476,15.16336595,0.0342,0.98518891,0.897435445,1,metro luzon
PH043406000,369,0.018346115,20113.25,123.1019552,12.88508219,0.1303,0.983910399,0.869592405,1,metro luzon
PH043407000,125,0.023039351,5425.499999,95.76479658,30.42483828,0.1404,0.928424594,0.752941176,1,metro luzon
PH043408000,17,0.004099596,4146.749999,74.10976547,54.34288735,0.1566,0.985591577,0.64303517,1,metro luzon
PH043410000,158,0.017276256,9145.500003,117.8000086,16.67629987,0.0986,0.938483867,0.789988877,1,metro luzon
PH043411000,767,0.027390901,28002,122.1430879,13.59517958,0.0273,0.978746437,0.895065291,1,metro luzon
PH043412000,351,0.071196755,4930,103.9965331,23.60720208,0.0727,0.98360302,0.850485437,1,metro luzon
PH043414000,16,0.003117389,5132.5,80,47.27268738,0.2249,0.948775056,0.638084633,1,metro luzon
PH043415000,315,0.04986939,6316.5,102.5666944,23.73709246,0.1952,0.943324061,0.678658325,1,metro luzon
PH043416000,371,0.053396661,6948.000001,116.496731,17.31988854,0.1523,0.93138166,0.731126238,1,metro luzon
PH043417000,440,0.027911255,15764.25,119.6144465,15.21023803,0.1004,0.967884172,0.822377071,1,metro luzon
PH043418000,13,0.002072043,6274,80,44.016082,0.0769,0.953514112,0.781013825,1,metro luzon
PH043419000,265,0.02513993,10541,96.68478506,28.92072028,0.0721,0.984859559,0.824757332,1,metro luzon
PH043420000,225,0.043564548,5164.750001,80.71692755,43.69004939,0.1266,0.964340407,0.723474076,1,metro luzon
PH043422000,40,0.00318161,12572.24999,100.181736,24.92850159,0.0837,0.98799223,0.818912237,1,metro luzon
PH043423000,440,0.102011244,4313.25,128.6712858,10.9531866,0.0488,0.962806844,0.83624723,1,metro luzon
PH043424000,4758,0.071530586,66516.99999,125.0023372,4.542544959,0.0559,0.98377569,0.844196223,1,metro luzon
PH043425000,82,0.001006725,81452.24997,90,31.14214325,0.0104,0.99185547,0.921338257,1,metro luzon
PH043426000,684,0.023264317,29401.25,95.67046308,28.88411413,0.0525,0.985620818,0.842836554,1,metro luzon
PH043427000,36,0.004670775,7707.500001,72.30964874,56.56197895,0.2055,0.983817843,0.713590148,1,metro luzon
PH043428000,1023,0.011566935,88441.74999,98.14319207,23.79679033,0.0191,0.977681365,0.941435281,1,metro luzon
PH043429000,200,0.021015578,9516.750001,75.02276348,54.29090374,0.1104,0.958137856,0.721707757,1,metro luzon
PH043430000,75,0.007629511,9830.249999,105.7600711,21.50369946,0.0859,0.986872587,0.868461687,1,metro luzon
PH045601000,1322,0.411485488,3212.75,130.0067367,0.805648174,0.2163,0.819391635,0.698035488,1.72,metro luzon
PH045602000,142,0.036340371,3907.5,108.0497488,27.44475424,0.1341,0.798982188,0.624752755,1.72,metro luzon
PH045603000,1388,0.0875268,15858,138.7404015,8.997378269,0.3734,0.865071106,0.689294134,1.72,metro luzon
PH045605000,657,0.087462975,7511.75,133.5749213,2.968915125,0.4659,0.587799822,0.360527095,1.72,metro luzon
PH045607000,1249,0.06830829,18284.75,107.4479793,30.05203837,0.2811,0.650069913,0.443377302,1.72,metro luzon
PH045608000,563,0.019176729,29358.5,114.3258627,5.920965891,0.1276,0.961012337,0.768004173,1.72,metro luzon
PH045610000,1687,0.094944634,17768.25,116.5241626,11.26549732,0.3058,0.705403453,0.404897906,1.72,metro luzon
PH045615000,591,0.08182479,7222.75,123.6067235,2.102754052,0.1374,0.972592134,0.760328021,1.72,metro luzon
PH045616000,500,0.07548879,6623.5,119.237138,9.174476346,0.3247,0.662901518,0.442993293,1.72,metro luzon
PH045618000,1083,0.09593622,11288.75,123.7216862,20.24403831,0.2905,0.63097458,0.459024438,1.72,metro luzon
PH045619000,1388,0.075151942,18469.25,138.3244831,5.815724991,0.131,0.801477804,0.575920157,1.72,metro luzon
PH045620000,1,5.79E-05,17269.75001,63.88894473,77.74026017,0.1368,0.773829354,0.646554383,1.72,metro luzon
PH045622000,2866,0.120461925,23791.75,135.6349292,8.037349022,0.2313,0.740253458,0.507884299,1.72,metro luzon
PH045624000,3087,0.046377813,66562.00001,122.4076807,1.898515381,0.0656,0.953985765,0.766014928,1.72,metro luzon
PH045625000,733,0.104015893,7047,125.4295218,4.006077097,0.3003,0.626752238,0.38946124,1.72,metro luzon
PH045627000,935,0.058603237,15954.75,100.6844301,31.98537617,0.2651,0.753373313,0.510420924,1.72,metro luzon
PH045628000,56,0.004216629,13280.75,107.5991273,18.35289062,0.3969,0.739062904,0.381655018,1.72,metro luzon
PH045630000,213,0.011356517,18755.75,133.8648236,5.362413963,0.1209,0.9269617,0.688091068,1.72,metro luzon
PH045633000,172,0.056518525,3043.25,100.2754899,31.40992513,0.3774,0.694343727,0.496011603,1.72,metro luzon
PH045634000,1254,0.217906946,5754.75,127.1465696,2.342353802,0.2813,0.676377329,0.449663099,1.72,metro luzon
PH045635000,308,0.112665752,2733.75,143.9883943,8.444354575,0.1661,0.883503779,0.727434415,1.72,metro luzon
PH045637000,189,0.04964539,3807,113.9805303,24.38876582,0.264,0.56923919,0.505199781,1.72,metro luzon
PH045638000,61,0.006781734,8994.750001,73.69346667,59.97346807,0.2976,0.789513391,0.555248272,1.72,metro luzon
PH045639000,59,0.016969871,3476.75,104.0751474,25.31356383,0.1517,0.926706827,0.717536814,1.72,metro luzon
PH045640000,82,0.009167132,8945,94.52669537,30.65449954,0.5473,0.509545297,0.347333102,1.72,metro luzon
PH045641000,631,0.075417576,8366.75,103.0423636,12.41787243,0.2403,0.96351166,0.787791495,1.72,metro luzon
PH045642000,47,0.003058253,15368.25,86.59076518,38.07680743,0.4506,0.534352246,0.308341143,1.72,metro luzon
PH045645000,8564,0.229936904,37245,116.6036427,5.095024318,0.2322,0.967314333,0.782115058,1.72,metro luzon
PH045646000,781,0.060271647,12958,96.59854685,36.75622268,0.3095,0.782661048,0.607379376,1.72,metro luzon
PH045647000,934,0.037442748,24944.75,130.1779273,8.992965829,0.0955,0.959341181,0.766445383,1.72,metro luzon
PH045648000,1781,0.071445764,24928,111.1444429,7.418579706,0.1391,0.983331087,0.788486562,1.72,metro luzon
PH045649000,1378,0.205029014,6721,129.5910023,0.354200813,0.2391,0.731928687,0.552171095,1.72,metro luzon
PH045802000,140,0.000721291,194096.5,65.17984893,68.44917339,0.0409,0.976856099,0.840913661,1.181818182,metro luzon
PH045802000,63,0.000324581,194096.5002,65.17984893,68.44917339,0.0409,0.976856099,0.840913661,1.181818182,metro luzon
PH045803000,10,0.000577201,17325.00004,70,60.49981393,0.0913,0.986279357,0.871123193,1.181818182,metro luzon
PH045804000,245,0.003469346,70618.5,77.84216903,46.19541976,0.0611,0.979892942,0.871190098,1.181818182,metro luzon
PH045806000,1,8.16E-05,12258.50004,82.81172462,41.22939762,0.0923,0.969429164,0.753900262,1.181818182,metro luzon
PH045808000,29,0.000314174,92305.49899,60,80.78809623,0.0509,0.97074275,0.890511846,1.181818182,metro luzon
PH045810000,70,0.004320188,16203,77.7132467,48.69385997,0.1077,0.946634893,0.754727876,1.181818182,metro luzon
PH045811000,23,0.000364317,63131.74981,60.39098457,69.85193535,0.031,0.98236735,0.874646797,1.181818182,metro luzon
PH045812000,24,0.000814733,29457.49993,67.40484789,65.30943634,0.1019,0.941873278,0.692926992,1.181818182,metro luzon
PH045813000,3,3.76E-05,79776,70,55.41575342,0.041,0.990450657,0.801308687,1.181818182,metro luzon
PH045814000,2,0.000138516,14438.75001,70,57.81641944,0.0541,0.986799911,0.850495862,1.181818182,metro luzon
PH050503000,91,0.002875311,31648.74995,104.2813045,18.57784875,0.1788,0.835275328,0.81608653,1.64,central
PH050504000,320,0.015541336,20590.25,109.5556717,15.81391928,0.2685,0.68437535,0.696286769,1.64,central
PH050505000,200,0.0462214,4327.000001,92.56980306,28.78768215,0.4625,0.414851745,0.414326948,1.64,central
PH050506000,330,0.006712809,49159.75,104.6609203,18.2842514,0.1732,0.84021726,0.798441007,1.64,central
PH050507000,96,0.005108285,18793,113.9746133,13.89815299,0.3747,0.55720846,0.495828213,1.64,central
PH050508000,53,0.001903069,27849.75,109.0572076,17.05383703,0.291,0.66235268,0.650704726,1.64,central
PH050510000,1722,0.152049624,11325.25,131.1097832,8.818046064,0.329,0.711573979,0.686499795,1.64,central
PH050511000,513,0.083053386,6176.75,107.9162278,15.94594958,0.3897,0.583300356,0.603837025,1.64,central
PH050516000,215,0.024594618,8741.75,121.6805644,2.761879627,0.2545,0.627781524,0.781793661,1.64,central
PH050518000,1235,0.092996988,13280,131.0641386,16.07721468,0.2741,0.739907045,0.669430524,1.64,central
PH051601000,118,0.011507424,10254.25,87.20057676,49.07520864,0.2512,0.622053316,0.607292355,1.533333333,central
PH051602000,824,0.102312587,8053.749999,80.1323556,60.15823206,0.4089,0.39506347,0.393738542,1.533333333,central
PH051603000,57,0.002175593,26199.75,80,60.20471259,0.114,0.829750833,0.809981143,1.533333333,central
PH051604000,7,0.00199104,3515.75,87.5343315,48.01120134,0.237,0.641724794,0.526315789,1.533333333,central
PH051605000,1,6.71E-05,14909.74999,70,65.51642493,0.2348,0.667214707,0.547716912,1.533333333,central
PH051606000,87,0.003442749,25270.5,72.87194874,53.67094246,0.2988,0.63186343,0.553939012,1.533333333,central
PH051607000,183,0.014397829,12710.25,90.72738998,50.13670116,0.2785,0.505709024,0.557610896,1.533333333,central
PH051608000,14,0.000946762,14787.25,69.80412692,69.12460473,0.24,0.598976631,0.571472205,1.533333333,central
PH051609000,11,0.004232397,2599,81.6685796,54.27572271,0.2163,0.684210526,0.670426065,1.533333333,central
PH051610000,161,0.015789732,10196.5,90.03222918,43.94863691,0.3037,0.62875817,0.540949684,1.533333333,central
PH051611000,82,0.012693007,6460.250002,80,62.97876297,0.1788,0.723323565,0.735907602,1.533333333,central
PH051612000,73,0.006714959,10871.25,67.71173142,73.53140516,0.3222,0.511212625,0.590946844,1.533333333,central
PH051701000,394,0.026780404,14712.25,137.6893379,10.71326825,0.2683,0.745452948,0.641264267,2.104477612,central
PH051702000,250,0.032339435,7730.5,120.8941955,7.152935969,0.515,0.372995344,0.49956904,2.104477612,central
PH051705000,1193,0.061859145,19285.75,133.5922463,9.515111595,0.3407,0.660107004,0.541497602,2.104477612,central
PH051706000,934,0.053809592,17357.5,132.8610514,4.340592899,0.4129,0.52648368,0.484720368,2.104477612,central
PH051707000,696,0.151329021,4599.25,119.7380558,26.9794829,0.3359,0.61175263,0.534770336,2.104477612,central
PH051708000,1189,0.057278431,20758.25,110.5920241,30.97921186,0.3338,0.595362489,0.555855591,2.104477612,central
PH051709000,227,0.037662284,6027.249999,137.4277744,17.92666785,0.1845,0.849630412,0.632678911,2.104477612,central
PH051710000,1036,0.121134171,8552.5,132.1765452,19.116638,0.2421,0.668053961,0.610505166,2.104477612,central
PH051712000,295,0.046462181,6349.25,100.8827366,33.95351496,0.3749,0.691793893,0.552736983,2.104477612,central
PH051713000,382,0.1356775,2815.5,140,14.80485576,0.3381,0.750679964,0.626473255,2.104477612,central
PH051714000,20,0.002961866,6752.500004,80.35834891,59.52593955,0.5606,0.236160188,0.347467609,2.104477612,central
PH051715000,378,0.023883238,15827,99.39074683,39.09258105,0.2747,0.64703582,0.547416152,2.104477612,central
PH051716000,780,0.027917714,27939.25,134.5494649,9.568978943,0.2301,0.776191573,0.70124787,2.104477612,central
PH051717000,170,0.012259984,13866.25,81.05304438,51.31731385,0.3756,0.55932355,0.559502505,2.104477612,central
PH051718000,3340,0.122888995,27179,134.5628364,15.475902,0.38,0.574103432,0.461123249,2.104477612,central
PH051719000,315,0.039170579,8041.75,106.4025103,31.72797904,0.3697,0.702401372,0.476843911,2.104477612,central
PH051720000,578,0.089982097,6423.5,121.5802867,23.09648919,0.2783,0.640022569,0.618393831,2.104477612,central
PH051721000,372,0.04776886,7787.500001,139.341566,16.27352147,0.2713,0.751706207,0.602859929,2.104477612,central
PH051722000,1189,0.090780683,13097.5,136.7519096,8.157414544,0.4005,0.53912874,0.483386924,2.104477612,central
PH051723000,1314,0.062665427,20968.5,129.7615385,0.741488273,0.2947,0.672523478,0.682355079,2.104477612,central
PH051724000,284,0.00579583,49000.75,122.7873845,23.68116605,0.1569,0.878073621,0.752204457,2.104477612,central
PH051725000,1138,0.099098707,11483.5,128.3364568,21.7424225,0.3147,0.634077911,0.498866947,2.104477612,central
PH051726000,1191,0.130915087,9097.5,139.8080159,11.18464142,0.3291,0.691707446,0.510902603,2.104477612,central
PH051728000,1511,0.067496789,22386.25,132.4561765,19.36427526,0.2464,0.69712924,0.642121581,2.104477612,central
PH051729000,241,0.045913507,5249,85.43448054,49.68959361,0.4881,0.527736503,0.478207033,2.104477612,central
PH051730000,1546,0.106228742,14553.5,109.3515728,28.76264965,0.3742,0.604258738,0.491769052,2.104477612,central
PH051731000,1274,0.14751346,8636.5,120.9827488,23.6155556,0.3728,0.58812509,0.43875054,2.104477612,central
PH051732000,5273,0.598218844,8814.499999,135.0185691,6.37577362,0.3494,0.646006656,0.573191017,2.104477612,central
PH051733000,729,0.071781995,10155.75,98.82653103,38.67996814,0.2918,0.632778876,0.638362219,2.104477612,central
PH051734000,1219,0.075183101,16213.75,113.2656647,28.22805869,0.3362,0.712514846,0.500148456,2.104477612,central
PH051735000,35,0.007881108,4441,80.6673285,63.78972595,0.5806,0.309409888,0.365497076,2.104477612,central
PH051737000,195,0.011543243,16893,83.2555809,50.66102361,0.474,0.3993372,0.389470513,2.104477612,central
PH052002000,4,0.00124533,3212.000001,70.2560952,63.42183772,0.3195,0.621515368,0.55575411,1.875,central
PH052010000,21,0.003884573,5406.000002,61.26501348,77.92008738,0.394,0.505094951,0.492125984,1.875,central
PH052011000,73,0.003964698,18412.5,81.33767368,48.41104901,0.1655,0.821660312,0.683446985,1.875,central
PH054106000,123,0.007339669,16758.24999,40.03742302,132.9187191,0.4925,0.675334176,0.29283862,1.866666667,central
PH054108000,4,0.000610874,6547.999994,46.77111298,115.7118198,0.4917,0.478091348,0.329929447,1.866666667,central
PH054113000,10,0.001030583,9703.250001,50.99489062,108.6572177,0.435,0.586323015,0.367180417,1.866666667,central
PH054114000,77,0.011572856,6653.5,68.65202513,71.6251133,0.5786,0.294554455,0.247716895,1.866666667,central
PH054119000,16,0.002107204,7593,60.98151194,77.71826172,0.3878,0.347025496,0.378328612,1.866666667,central
PH054120000,53,0.004542143,11668.5,85.47053969,45.67566135,0.528,0.414298808,0.289133313,1.866666667,central
PH054121000,1,7.12E-05,14042.00006,47.53040904,116.6589384,0.509,0.530702515,0.302236865,1.866666667,central
PH056202000,282,0.053739876,5247.5,82.79122014,35.62279197,0.2939,0.675438596,0.674603175,2.8,central
PH056203000,218,0.008713378,25019,69.04412188,57.17477284,0.3266,0.361685601,0.58146422,2.8,central
PH056204000,225,0.039328789,5721,78.95691991,43.97092653,0.308,0.549479659,0.691201514,2.8,central
PH056205000,418,0.05091042,8210.5,83.10576362,35.00944804,0.2871,0.809819413,0.6875,2.8,central
PH056206000,271,0.018745569,14456.75,87.49293282,32.16939105,0.4223,0.408120007,0.534404044,2.8,central
PH056208000,1170,0.078610542,14883.5,92.5207648,26.13331186,0.256,0.676750409,0.652222387,2.8,central
PH056209000,405,0.02859059,14165.5,70.95893322,51.00408983,0.2845,0.538927412,0.696709083,2.8,central
PH056210000,413,0.051113861,8079.999999,78.83227573,42.23316227,0.3731,0.626280892,0.591470766,2.8,central
PH056212000,128,0.012457118,10275.25,63.48733503,63.83221199,0.4521,0.257098359,0.495147957,2.8,central
PH056213000,571,0.030631404,18641,85.72809436,35.54642897,0.4252,0.360877123,0.465106952,2.8,central
PH056214000,896,0.159700561,5610.5,110.4635571,12.74387209,0.307,0.696499686,0.607584329,2.8,central
PH082601000,106,0.026457007,4006.5,59.60246312,66.45485643,0.592,0.427098253,0.237836291,1.545454545,central
PH082611000,10,0.005072923,1971.25,58.96566802,65.72834744,0.609,0.597327135,0.123184195,1.545454545,central
PH082621000,124,0.033771362,3671.749999,60.33653766,66.30942361,0.5244,0.56849525,0.340177751,1.545454545,central
PH084801000,316,0.049628961,6367.25,63.47864142,63.97367334,0.3507,0.491288566,0.485942318,2.333333333,central
PH084802000,350,0.1189768,2941.75,80,45.70862865,0.5536,0.311229001,0.409814324,2.333333333,central
PH084803000,350,0.059151597,5917.000001,59.77539612,64.79720525,0.4012,0.522533749,0.349595184,2.333333333,central
PH084804000,18,0.005678681,3169.75,60,77.13010619,0.4523,0.472646822,0.472646822,2.333333333,central
PH084805000,18,0.000765656,23509.25,60.13537489,63.98996853,0.3483,0.595457004,0.460627366,2.333333333,central
PH084806000,156,0.018894777,8256.250001,61.56990849,56.34190682,0.542,0.685403727,0.363396461,2.333333333,central
PH084807000,153,0.026030369,5877.749999,67.78939154,52.70800247,0.5141,0.587606838,0.417055167,2.333333333,central
PH084808000,1186,0.077315471,15339.75,75.12403699,41.96696652,0.5169,0.479156409,0.3586903,2.333333333,central
PH084809000,50,0.015360983,3255,63.7447393,60.23990413,0.5538,0.421266234,0.309157212,2.333333333,central
PH084810000,3,0.000316231,9486.75,57.38720654,67.77972611,0.5749,0.728958831,0.157628547,2.333333333,central
PH084811000,176,0.024469934,7192.5,63.4113214,59.80288113,0.4858,0.447974975,0.404346394,2.333333333,central
PH084812000,339,0.096684492,3506.25,69.89633361,48.3122562,0.5325,0.709097447,0.398058252,2.333333333,central
PH084813000,682,0.07044363,9681.5,60.15015686,61.71440331,0.5363,0.469530734,0.377164002,2.333333333,central
PH084814000,434,0.050632911,8571.5,74.75436214,41.80668073,0.5171,0.565217391,0.491449275,2.333333333,central
PH084815000,582,0.070413163,8265.5,66.83591309,52.76371893,0.5546,0.417937972,0.31969824,2.333333333,central
PH084816000,27,0.01026616,2629.999999,61.91452267,60.30938977,0.4346,0.456329735,0.334151129,2.333333333,central
PH084817000,51,0.022521528,2264.5,60,75.97771475,0.3656,0.599572878,0.547784303,2.333333333,central
PH084818000,81,0.012157598,6662.5,53.773761,78.35178559,0.4091,0.619657349,0.560865645,2.333333333,central
PH084819000,1015,0.231194123,4390.25,62.60350021,60.35281051,0.4809,0.527076761,0.321766562,2.333333333,central
PH084820000,555,0.072596468,7644.999999,64.97611775,53.89031218,0.5101,0.519215531,0.434033281,2.333333333,central
PH084821000,21,0.010692464,1964,58.59603877,89.63306459,0.4568,0.525320317,0.409506399,2.333333333,central
PH084822000,1,0.000261455,3824.749999,53.54708309,73.77247671,0.7158,0.441834862,0.154862385,2.333333333,central
PH084823000,41,0.011068367,3704.25,59.72389442,69.55477847,0.4086,0.632907448,0.465109034,2.333333333,central
